what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1672904671618
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1672904671688
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1672904709490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672904711106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905224403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905248841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905313406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905315805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905373553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905377087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672905810803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672906106170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672906408911
activated,perspective,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui.cPerspective",1672906627935
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1672906627937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1672906627986
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1672906627986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1672907953732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672908087582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672908090263
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1672908090708
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1672908090926
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1672908093444
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1672908093445
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1672908093445
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1672908093445
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1672908093445
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1672908093445
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1672908093445
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1672908093446
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1672908093446
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1672908093446
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1672908093446
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1672908093446
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1672908093471
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1672908093491
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1672908093491
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1672908093491
